5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.038348 5.789190 5.040648 4.123949 6.497027 5.836000 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.497027 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 
5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.000000 5.018158 5.828286 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.475949 5.789190 5.018158 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 6.497027 5.836000 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 5.789190 6.497027 
5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 6.475949 5.000000 5.018158 5.828286 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.789190 6.497027 5.836000 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.497027 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 6.475949 5.789190 5.018158 
5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 6.497027 5.836000 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 5.038348 5.040648 5.789190 6.497027 4.123949 
5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.038348 5.789190 5.040648 4.123949 6.497027 5.836000 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.497027 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 
5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.000000 5.018158 5.828286 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.475949 5.789190 5.018158 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 6.497027 5.836000 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 5.789190 6.497027 
5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 6.475949 5.000000 5.018158 5.828286 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.789190 6.497027 5.836000 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.497027 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 6.475949 5.789190 5.018158 
5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 6.497027 5.836000 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 5.038348 5.040648 5.789190 6.497027 4.123949 
5.071974 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.828286 5.018158 5.000000 6.475949 5.828286 5.072041 4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.851465 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 6.497027 5.789190 5.038348 5.789190 5.040648 4.123949 6.497027 5.836000 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.497027 5.851465 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.018158 5.789190 6.475949 5.072041 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 
5.072041 5.071974 5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 5.828286 6.475949 5.000000 5.018158 5.072041 5.851465 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.475949 5.789190 5.018158 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 6.497027 5.836000 5.851465 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 6.497027 4.123949 5.040648 5.789190 5.038348 5.789190 6.497027 
2.914143 2.925733 5.071974 5.072041 5.071974 4.107339 2.925733 2.894595 4.107339 6.475949 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 5.018158 5.828286 6.475949 5.000000 4.123949 5.058593 5.851465 5.851465 5.038348 5.058593 2.918000 5.040648 5.038348 4.123949 6.497027 5.789190 5.040648 6.497027 5.789190 5.836000 5.058593 5.058593 5.836000 5.040648 6.497027 5.040648 6.497027 4.123949 2.925733 5.851465 5.072041 5.851465 5.038348 2.925733 2.918000 2.894595 5.038348 6.475949 5.072041 4.123949 5.018158 5.789190 2.894595 5.018158 6.475949 5.789190 
2.925733 4.107339 5.071974 5.072041 5.071974 2.925733 2.914143 2.894595 6.475949 5.828286 5.018158 5.000000 5.018158 2.914143 5.072041 5.828286 6.475949 4.107339 2.894595 5.000000 2.925733 5.038348 5.851465 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 6.475949 5.018158 5.789190 5.018158 4.123949 5.072041 6.475949 5.038348 2.894595 5.789190 5.058593 5.058593 5.040648 5.836000 6.497027 6.497027 5.040648 5.836000 5.058593 5.038348 5.851465 5.851465 5.058593 4.123949 5.040648 2.918000 6.497027 5.789190 6.497027 4.123949 5.038348 5.040648 5.789190 
5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 4.107339 6.475949 2.894595 4.107339 2.925733 5.071974 5.071974 5.072041 2.914143 2.925733 5.000000 6.475949 5.828286 5.018158 5.789190 5.040648 4.123949 6.497027 5.038348 2.918000 5.040648 5.038348 5.058593 5.851465 5.851465 4.123949 5.058593 5.789190 6.497027 5.836000 5.040648 6.497027 5.836000 5.040648 5.058593 5.058593 6.497027 5.789190 2.894595 4.123949 5.018158 5.072041 5.038348 6.475949 2.918000 2.894595 5.038348 2.925733 5.851465 5.851465 5.072041 4.123949 2.925733 5.789190 6.475949 5.018158 
5.000000 5.018158 5.828286 6.475949 2.894595 2.925733 2.914143 5.072041 5.071974 5.071974 2.925733 4.107339 2.894595 5.000000 6.475949 4.107339 5.072041 5.828286 5.018158 2.914143 5.789190 5.018158 6.475949 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.851465 2.925733 5.038348 2.894595 5.789190 6.475949 5.038348 5.072041 5.018158 4.123949 6.497027 5.040648 5.836000 5.058593 5.058593 5.040648 6.497027 5.836000 5.789190 6.497027 5.040648 2.918000 5.058593 4.123949 5.851465 5.851465 5.058593 5.038348 5.040648 5.789190 5.038348 6.497027 4.123949 
6.475949 5.000000 5.018158 5.828286 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.071974 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 5.828286 5.072041 5.789190 6.497027 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.836000 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.475949 5.789190 5.018158 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.851465 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 5.072041 
6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.072041 5.071974 5.018158 5.000000 6.475949 5.828286 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.072041 5.851465 5.018158 5.789190 6.475949 5.040648 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.836000 5.038348 5.040648 5.789190 6.497027 4.123949 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 5.851465 6.497027 5.789190 
4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 5.038348 5.789190 5.040648 4.123949 6.497027 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.836000 5.040648 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 
6.475949 5.000000 5.018158 5.828286 5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.789190 5.018158 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 5.836000 5.789190 6.497027 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 
6.475949 5.000000 5.018158 5.828286 5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 5.789190 6.497027 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.836000 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.475949 5.789190 5.018158 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 
6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 5.040648 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.836000 5.038348 5.040648 5.789190 6.497027 4.123949 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 
4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 5.038348 5.789190 5.040648 4.123949 6.497027 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.836000 5.040648 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 
6.475949 5.000000 5.018158 5.828286 5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.789190 5.018158 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 5.836000 5.789190 6.497027 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 
6.475949 5.000000 5.018158 5.828286 5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 5.789190 6.497027 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.836000 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.475949 5.789190 5.018158 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 
6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 5.040648 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.836000 5.038348 5.040648 5.789190 6.497027 4.123949 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 
4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 5.038348 5.789190 5.040648 4.123949 6.497027 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.836000 5.040648 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 
6.475949 5.000000 5.018158 5.828286 5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.789190 5.018158 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 5.836000 5.789190 6.497027 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 
6.475949 5.000000 5.018158 5.828286 5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 5.789190 6.497027 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.836000 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.475949 5.789190 5.018158 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 
6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 5.040648 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.836000 5.038348 5.040648 5.789190 6.497027 4.123949 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 
4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.828286 5.072041 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.071974 5.828286 5.018158 5.000000 6.475949 5.038348 5.789190 5.040648 4.123949 6.497027 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 5.851465 6.497027 5.789190 5.836000 5.040648 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.072041 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.851465 5.018158 5.789190 6.475949 
6.475949 5.000000 5.018158 5.828286 5.071974 2.925733 4.107339 2.894595 2.925733 2.914143 5.072041 5.071974 5.072041 5.828286 5.018158 2.914143 2.894595 5.000000 6.475949 4.107339 6.475949 5.789190 5.018158 5.851465 2.925733 5.038348 2.894595 2.918000 2.925733 4.123949 5.072041 5.851465 5.072041 5.018158 4.123949 2.894595 5.789190 6.475949 5.038348 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.040648 5.836000 5.789190 6.497027 5.851465 5.058593 5.038348 5.040648 2.918000 5.058593 4.123949 5.851465 6.497027 4.123949 5.040648 5.789190 5.038348 
6.475949 5.000000 5.018158 5.828286 5.071974 4.107339 2.925733 2.894595 2.914143 2.925733 5.071974 5.072041 5.828286 5.072041 2.914143 5.018158 5.000000 2.894595 4.107339 6.475949 5.789190 6.497027 5.851465 5.038348 5.058593 2.918000 5.040648 4.123949 5.058593 5.851465 4.123949 6.497027 5.789190 5.040648 5.038348 5.836000 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.040648 6.475949 5.789190 5.018158 5.851465 5.038348 2.925733 2.918000 2.894595 4.123949 2.925733 5.851465 5.072041 5.072041 4.123949 5.018158 5.789190 2.894595 5.038348 6.475949 
6.475949 4.107339 2.894595 5.000000 5.018158 2.914143 5.072041 5.828286 5.072041 5.071974 2.925733 2.914143 2.894595 2.925733 4.107339 5.071974 5.828286 5.018158 5.000000 6.475949 6.475949 5.038348 2.894595 5.789190 5.018158 4.123949 5.072041 5.072041 5.851465 2.925733 4.123949 2.894595 2.918000 2.925733 5.038348 5.851465 5.018158 5.789190 6.475949 5.040648 6.497027 5.058593 5.040648 5.836000 5.058593 6.497027 5.836000 5.038348 5.040648 5.789190 6.497027 4.123949 5.851465 5.058593 4.123949 5.040648 2.918000 5.058593 5.038348 5.851465 6.497027 5.789190 
5.828286 5.072041 4.107339 6.475949 5.000000 2.894595 2.914143 5.018158 5.071974 5.071974 5.072041 2.914143 2.925733 2.894595 4.107339 2.925733 5.828286 5.018158 5.000000 6.475949 5.038348 5.789190 5.040648 4.123949 6.497027 5.851465 5.851465 4.123949 5.058593 2.918000 5.040648 5.038348 5.058593 6.497027 5.789190 5.836000 5.040648 6.497027 5.058593 5.836000 5.040648 5.058593 6.497027 5.072041 5.038348 6.475949 5.789190 2.894595 4.123949 5.018158 5.851465 5.851465 5.072041 4.123949 2.925733 2.918000 2.894595 5.038348 2.925733 5.018158 5.789190 6.475949 
